	V_cra Queen.x	V_cra Worker.x	V_vul Queen.x	V_vul Worker.x	A_caj Queen.x	A_caj Worker.x	P_can Queen.x	P_can Worker.x	A_pal Queen.x	A_pal Worker.x	M_cin Queen.x	M_cin Worker.x	M_bas Queen.x	M_bas Worker.x	P_qua Queen.x	P_qua Worker.x	B_mel Queen.x	B_mel Worker.x
OG0000869	238.453395	341.9323007	99.2540278	124.3119761	273.7028052	277.329805	255.9673479	314.250135	236.9135437	246.6798897	243.540125	386.9272075	433.1299883	503.3153429	317.6720717	363.7227221	426.7997593	474.6251713
OG0000876	168.0420617	224.4013838	211.0411041	316.9663062	741.3480684	788.2794542	292.5705812	359.5305709	239.3511858	247.2162171	336.4007482	422.3777707	271.3278968	219.3879969	243.9791241	258.088642	313.6430048	279.0346238
OG0000879	455.9431008	475.6733082	23.22272709	40.88842605	367.1678504	351.2178584	69.16308627	80.97223636	348.2379828	354.6190008	262.7079593	316.1103573	232.648284	276.0886422	176.5833578	199.4442162	278.7903015	230.5039041
OG0000884	183.7418564	265.9242446	194.6897879	419.8780681	811.5973882	708.2716515	288.3242595	334.7319584	785.5063841	896.2223951	792.1492983	820.8830498	141.6014795	202.4889001	698.189172	776.4027349	512.9506611	736.7904802
OG0000885	397.7456361	585.5658768	213.5282533	337.4600408	970.0323272	936.6409283	550.6540106	538.4417261	241.8334189	305.6419744	260.1455317	457.0946347	128.807572	112.9734179	580.8264177	611.035685	513.3657141	335.5517109
OG0000890	237.6088965	222.3677391	81.51869922	82.69128799	287.3743142	350.8124091	473.8877044	468.1867765	474.8972717	519.6866677	761.2819016	874.2423195	417.0452999	435.3755315	706.8183785	747.176185	153.882849	85.81128408
OG0000892	146.0559314	173.7257869	401.9103615	293.3994853	689.8624027	634.5483119	139.699137	211.3704103	284.1933958	236.660907	507.2270631	455.5900555	204.0466005	177.3438698	166.9589004	172.8992506	264.3221812	261.573507
OG0000894	103.0375604	105.9404099	145.1052024	246.5937015	754.8986745	735.7661772	236.2352738	304.3391102	506.2358363	495.1335368	272.4473742	316.5317386	190.0625296	310.0219535	292.3945983	338.8493411	824.2403938	505.638553
OG0000895	261.5363522	335.4172291	104.2322862	115.6954824	189.4358621	148.179022	145.3197104	144.5469764	220.5768825	201.2843024	183.3121265	203.5023942	219.2921607	272.3034697	247.467257	278.5303097	231.0200532	363.6623039
OG0000896	210.0963335	236.652308	317.8162621	277.5948066	77.82115963	111.5390822	153.9440727	144.9893247	119.0594937	119.7043885	126.5904925	123.4399419	143.4923149	149.1924704	53.3283373	58.20236216	79.48656067	114.2207371
OG0000904	152.4429067	188.2432872	70.23304389	54.4875391	283.7495982	333.1576294	122.7477451	141.2400334	364.6043713	321.1518507	356.7665722	309.3434689	349.358425	401.0387437	149.0507218	148.7307547	46.20401064	0
OG0000908	334.7743486	403.7078469	843.8252725	1119.48737	711.6320347	1076.411947	210.0639963	233.4007411	801.0017615	787.5304872	344.7231626	519.0426473	636.7584233	418.1123675	350.4709801	439.1393852	709.5056549	703.3536695
OG0000923	47.6594661	58.98070305	110.0033889	145.4372834	58.36527706	69.3090112	52.38717639	61.01753994	49.05011538	39.09374092	110.3814955	119.7218714	66.29392221	49.91848696	44.05649666	42.79659495	56.77611477	122.2041456
OG0000929	775.6535809	831.5791576	565.1457589	901.9498484	108.9880279	145.1102781	186.6802657	291.0150249	173.3118941	271.7192693	241.531795	254.9332246	64.89257817	60.9925092	145.8018929	182.8673328	176.9848543	135.1024693
OG0000932	118.2443664	242.1028363	25.76757887	52.02544858	163.1525223	141.937638	160.9800867	205.1406232	200.2002755	306.4093103	171.4811574	261.2564232	31.60716092	43.53980511	183.9162023	215.9969322	254.9090929	169.5512613
OG0000933	213.9702331	319.8975897	82.56583063	80.2783076	910.552847	894.0054081	266.5704952	259.6428971	1047.402787	867.1492523	1346.669576	1079.618621	1186.808335	653.8177044	186.9265196	203.2083026	222.9539293	24.3763227
OG0000937	31.40834077	23.87313377	56.79768605	91.85485197	272.9821291	283.2671021	121.1641164	152.6591949	309.9060608	283.9934115	256.0237465	258.2844455	173.8393851	163.0795683	209.0351963	223.6509773	129.610081	118.9521938
OG0000939	132.5600005	377.1560019	29.2203971	12.18479651	206.5827365	174.9944202	34.75273464	129.4171641	424.7531901	407.7364097	283.1810986	891.3528801	275.9333119	1199.334812	17.74969919	89.92118438	2166.889787	1184.22531
OG0000941	425.3121653	515.162858	189.9658167	380.041257	425.1704188	468.6790333	407.736988	460.103971	400.825652	422.7955771	132.9374285	184.6616914	455.0885739	544.0383191	453.9913463	576.4580503	513.338305	281.4047906
OG0000946	362.6778021	418.789989	55.63826098	129.2652391	195.3292853	146.5673613	293.686973	317.8327528	341.2713801	356.6883843	247.918153	315.5377744	271.1796509	373.6361216	780.272022	902.1582635	141.5761367	74.45164548
OG0000951	49.14134936	39.88266324	197.4329215	207.4699474	1031.192595	1018.544206	438.5548922	525.3391033	495.259015	338.5954133	204.5758951	217.0659155	171.4618552	128.5494871	142.3937922	130.4047492	43.46309475	0
OG0000962	1003.007437	922.4000497	302.3729124	248.2661891	1288.056709	1263.095975	420.8136167	324.7471127	1290.979714	1021.6293	988.6152197	578.2814259	460.959674	388.0880866	236.886376	235.4447119	389.2139713	894.8045623
OG0000972	527.4381341	740.4495814	284.0435871	318.0640133	173.9271033	176.301994	232.1168094	286.2864539	225.9278042	174.4663192	107.5365439	104.8446318	64.89257817	70.3738068	120.3643552	125.971022	149.184136	241.1592984
OG0000985	634.5917128	944.8979537	417.4102824	624.522126	317.9627452	340.3087401	517.780092	583.761956	166.919029	156.8563659	957.4893901	1062.260189	543.2585674	565.6815488	671.2405328	760.2689221	1983.248423	1305.621646
OG0000991	1267.681123	1370.312472	1142.745367	1857.218744	931.153751	863.7310212	392.2357899	355.6497861	977.4379993	1095.267692	213.5334411	443.6922298	147.1271384	99.27398346	292.3018878	356.7554365	489.4492652	384.3753725
OG0000992	49.23761343	83.31269168	572.612298	696.1746117	227.2713545	187.9358527	510.6569806	633.6002521	253.1312955	181.7390474	454.2286145	564.903808	243.3485667	245.6533782	162.2837564	163.4326438	553.2695338	730.8724606
OG0000997	411.7739365	451.1764656	296.432945	449.5894153	394.3378114	355.3559745	74.59916755	70.47641208	175.0925619	183.5144202	112.6460683	146.7745526	208.5233492	217.3143154	78.52815577	89.36936005	256.86689	159.78357
OG0000998	96.01174179	157.2013388	46.81316645	153.1190387	124.9519506	171.6950771	116.4926047	121.0050484	235.5891906	284.1598023	216.8207948	271.1638419	55.94187773	45.41456332	282.5577784	332.2556446	218.0985926	98.82796818
OG0001009	161.5515297	242.110178	40.84434772	108.5635409	236.5121282	215.7116588	283.8509695	328.6105957	297.866487	286.899595	34.16570099	71.63730444	106.7091318	99.45977031	182.4106475	208.2442031	159.3607652	103.2694419
OG0001021	49.44472704	52.42692081	30.48278161	53.67187216	104.7184965	90.83329701	85.12379849	63.49745886	124.9945577	141.5112649	198.6450798	174.5039227	125.8706234	69.99847983	92.50921347	93.26536066	104.9418381	205.6511808
OG0001022	249.0526525	278.9120063	454.4355138	484.1396181	397.8274007	394.2182829	327.4953655	426.1435	906.3866776	877.0244605	633.1561426	971.4029388	1083.594172	709.5575127	340.4146662	388.5920752	48.76872479	0.633228096
OG0001025	297.4107624	301.5794363	51.59342599	77.91718091	720.1118315	837.665704	432.1036753	379.3964516	316.8028043	312.0359012	157.3812355	128.2040296	694.098848	1093.057227	508.4821304	502.3816758	73.22161008	211.5692004
OG0001028	643.3648701	441.4687653	1029.45265	123.46174	213.2750671	199.5545071	365.9808473	275.7894762	67.63119091	105.3269383	63.95118391	78.07948133	508.9298341	363.5041701	70.44411866	79.24821709	148.4010172	55.92528514
OG0001029	311.5440782	418.4425942	314.7642503	349.6994346	310.8792582	365.9888805	145.5338071	149.4872056	107.0199199	104.1945122	205.6556189	215.1498698	404.3227184	346.051466	211.6485225	216.6021264	382.9372739	542.6823966
OG0001032	300.158664	325.9467985	380.3844852	456.0118665	576.4957937	608.4475179	534.3835233	569.9770671	940.4259713	1025.803607	599.4328437	597.3650426	1230.862563	1326.595051	406.6907751	417.5044478	598.2166387	622.4188336
OG0001039	40.16837117	55.76070993	203.8257408	258.9099156	293.6897122	304.2186908	250.3085889	253.2395158	296.8260301	303.2188087	194.2648618	237.9565145	292.9941861	240.396924	195.0882116	205.224274	281.9188612	253.2912385
OG0001042	578.9175335	970.5003863	254.0043231	766.2278634	633.6022583	584.3359592	414.2010765	591.810158	443.8277395	635.6787663	192.0725626	517.3075477	485.5782958	969.657226	208.400486	273.9989056	733.7823384	453.3232598
OG0001047	2797.035701	3632.194619	2083.867589	3396.993251	7148.23871	6449.250246	2621.976462	2996.547741	6308.180757	7109.287251	2777.073591	4131.919056	4255.358784	2904.465878	1982.85297	2667.82292	4760.579333	4171.31315
OG0001054	188.1525011	209.2528329	140.2604518	148.0434119	425.6445478	427.6931846	102.5003803	110.5582458	397.4783532	403.2567839	254.2716593	234.9820581	175.3791852	244.1483171	208.1627668	222.5402798	381.7743425	520.1850451
OG0001094	63.34029974	87.62359137	47.8594493	27.51812775	254.1331316	287.8689508	312.0220556	244.9029511	79.07473147	66.55628619	150.0224691	81.05393776	140.4141131	103.21304	39.54141693	37.05681634	75.96252596	241.4551994
OG0001098	113.1234096	116.6509166	126.4930215	204.3968612	63.09234296	92.67302288	237.3508075	253.18242	296.6536115	237.8870289	78.85925613	100.8836473	142.3692817	111.2844465	254.1305258	251.4435896	192.259587	145.7312325
OG0001101	406.8455078	527.2742903	419.9268486	875.3936205	396.7700931	434.3501541	382.2740744	341.9444854	307.8266332	308.8728621	89.35644875	96.41948394	121.5337294	100.9610782	112.2034556	123.8573737	93.1911401	128.1280832
OG0001110	800.4780427	914.414974	83.92297177	89.33130522	473.1024877	503.0915364	289.2098216	252.2014102	63.02196643	45.39397189	367.2790955	431.2961826	51.04696343	39.03400484	177.8931905	183.0697355	185.5991614	88.17849192
OG0001113	61.52149222	76.91575437	37.81835858	44.71928964	252.6467373	263.6763023	47.83923151	61.07463575	71.34859511	59.93458189	240.6951734	236.4692863	178.5958432	96.45903119	30.15705588	38.50585869	240.0298353	291.4654239
OG0001116	173.2009407	214.0713095	208.9106358	257.9631054	93.54090586	80.52728449	198.3937981	229.997485	130.0987424	132.1255362	167.5455315	189.3762049	126.7069545	138.6814386	66.87912328	82.76962162	160.9309184	238.2002886
OG0001117	32.51975322	35.5704287	100.6960256	111.1153465	1050.918731	1078.624179	281.6726756	322.6207265	675.9967993	711.7080152	634.6410366	755.3037217	555.7811567	569.7463399	379.0931624	440.4887367	442.4582202	554.2225348
OG0001119	638.6975212	84.16232402	1771.694296	0.795638788	105.9038189	161.8781377	6090.041863	436.69642	1434.641557	724.526562	3044.470574	426.0908838	2159.35648	430.8753611	825.1225008	196.662941	7111.897519	1641.362734
OG0001120	351.4061546	404.0001792	244.5572291	478.1243145	367.8434842	363.4244141	198.3937981	287.8436123	402.5067332	519.20365	174.1136685	303.6399487	225.4443687	622.6674426	143.5031484	198.1734091	409.9627046	283.4701794
OG0001126	219.9386054	271.0257095	220.1561256	374.8893587	524.9034491	559.9076433	187.7957994	294.2452635	365.2197273	601.9983777	153.7456545	355.1996722	238.4536524	339.1041638	138.1940866	145.407725	263.9071282	191.1579508
OG0001133	34.51504486	42.68418072	28.73784546	60.7154703	98.54059592	95.62773412	99.53992565	73.24296349	406.5214108	371.7136275	86.0734753	108.3197884	403.2024823	142.8100353	152.0705478	133.4035318	211.8297264	90.24683977
OG0001140	847.2142489	1389.192931	172.344196	333.5685441	191.4224625	261.1523808	68.64822459	83.74051795	387.4944252	368.967373	649.5863406	536.3961219	61.95562959	53.29642968	456.7370028	475.1912368	609.2625298	757.5094668
OG0001145	229.2864301	307.3506625	192.2852325	271.5592005	1576.424324	1769.618626	226.3246154	220.4244212	491.5416108	583.4983148	156.1525843	232.7462583	124.0483168	143.9416461	190.4138601	209.95506	166.800394	276.6644569
OG0001147	72.4941377	97.90627848	629.8911214	715.5810648	238.0056345	250.8032893	64.52933111	74.16687747	248.6692213	198.2165746	232.5917699	236.7196364	199.713902	207.7434777	144.1243878	144.2678251	171.9259067	411.9740569
OG0001149	218.1985594	257.9932304	128.4936591	160.142883	282.8203054	286.7590335	311.4591402	307.9211512	45.9287444	49.43258149	350.1436824	382.3143213	292.7172738	266.8574754	195.960641	212.4725067	300.3260691	328.7430293
OG0001150	477.3968615	504.8951879	190.7009584	207.5204293	440.4255186	427.8072172	203.6569717	237.7083026	169.8917633	149.8808794	254.4928603	209.2059144	66.85194244	60.0504385	116.6408804	123.9590786	194.217384	247.9650209
OG0001153	435.1573543	640.2153237	271.0596668	627.81415	371.5511728	353.5162487	206.8885868	336.0001774	708.4025755	986.8730261	636.0032844	819.9584896	404.5996307	533.5310406	886.7710096	1140.705477	1926.076833	683.2471979
OG0001155	37.72676429	44.22693419	176.6718866	238.7462338	623.7498582	380.2885679	313.5503367	341.5373173	594.6954898	460.7181213	429.4803823	458.0712479	585.5744022	541.2214902	141.8383217	164.3399316	255.6843806	273.1166042
OG0001160	371.4363739	425.201276	193.4449405	213.0125318	126.9527749	168.5604478	240.8475764	186.3393775	91.11430524	80.77380742	151.7767464	163.1018397	112.8627383	81.44407577	127.4959308	124.1604743	0	134.0431438
OG0001163	120.7589006	161.242265	134.8828012	190.9428836	155.457409	184.5528857	274.4217068	302.204073	371.7419063	411.94141	183.9713493	242.4206779	41.53544567	39.59699529	97.93951206	114.1903781	146.8347796	102.9764999
OG0001165	236.417264	266.6467325	66.84556531	91.9977926	88.05049231	61.2405716	210.0206621	223.8276774	527.6588458	626.309192	310.5596517	442.703223	383.9025345	417.3635902	345.0081932	353.9540217	327.3436686	247.3732189
OG0001166	455.7666167	352.460934	312.1874358	405.8029435	766.0810064	648.8986804	91.00137366	117.1329146	324.6210954	267.397957	964.5262104	646.4460524	261.4401699	120.6638675	260.0655814	273.2950275	339.4780948	685.9014297
OG0001170	198.2850238	213.4569446	64.12421164	63.21185559	264.4999617	200.7885932	46.25174131	61.19055754	404.5876472	418.0736348	558.4515234	590.7245686	307.2635605	403.8555726	587.6410344	644.3636592	573.6384544	536.764377
OG0001174	171.640296	172.6675841	158.9925635	199.897661	149.0922274	154.4482806	252.2393202	256.758117	358.8090259	364.6056746	334.42746	319.7565451	55.52231365	45.22689984	138.5110455	146.6160994	113.1606701	300.0465523
OG0001177	217.3482268	207.0283046	238.6613871	296.7880834	57.93144905	110.3278026	214.1816026	195.7405771	208.3871857	154.9226797	513.7973902	324.9593651	256.0263947	257.778316	96.03934337	105.2272607	208.3096073	532.9147053
OG0001180	3955.738603	4338.280477	1645.596707	1515.52618	6600.631595	6631.773351	8153.046724	9369.594483	11443.09613	7921.007394	9024.346481	6968.405326	7718.861688	4097.757925	14630.58655	13421.31427	14903.1467	7414.509206
OG0001183	322.3373224	541.0813164	150.1680347	235.2347232	177.7794012	132.9214608	53.28818433	56.34606476	223.9970133	217.5986697	49.93448606	67.17314108	136.2184723	117.289678	170.9200944	179.5443031	401.7399569	198.8454583
OG0001189	65.66668144	64.36615739	122.6461854	147.4584802	442.566211	366.3005696	198.3071297	211.3698335	182.8201846	178.6680887	194.9175143	179.4613501	66.71068919	51.60745832	157.2916535	154.6719291	90.45022421	220.1503288
OG0001190	72.99441915	106.2180588	397.2992496	728.1741063	367.0753952	408.5787877	560.6406111	601.3509251	557.4263204	593.3476759	518.1819885	672.4750249	778.1515192	761.7279615	495.8013966	530.4794026	579.0654679	731.585582
OG0001191	82.66458258	82.45304796	72.58074532	74.70773865	362.4099661	370.5476502	183.4194751	191.3574646	234.2514601	250.3921797	158.5529438	215.6604849	197.3349737	219.9397276	119.097312	109.1554846	60.69562448	88.77029388
OG0001192	606.0756698	669.9064033	2938.077339	776.8718642	6971.229768	6143.196897	933.1863739	1805.438646	7503.329923	7049.475442	13663.43763	15471.63265	5032.668378	13311.15676	389.7794322	1194.177053	15533.34983	15543.07186
OG0001195	122.684182	137.5810388	1233.335245	1799.9547	1190.57105	1182.378636	237.2649972	249.5490504	299.2057038	364.9303788	623.0356488	814.760627	366.5591538	348.9527435	282.9611086	280.5694416	1020.407744	707.7921842
OG0001197	99.29055437	134.5045421	51.87543301	75.69515382	175.6126318	253.9607252	35.13930996	36.16067821	121.8821049	138.2836081	143.6755331	180.4503568	251.8811016	224.8208548	98.8935584	102.8135327	248.1899334	202.39627
OG0001199	111.8019664	123.7506527	105.1662754	130.2650004	370.0861142	319.519331	174.5844486	207.7364639	285.0867024	303.3819685	370.0167318	360.4570239	418.2942024	244.5386571	274.0101889	273.5951071	431.1069128	303.2985041
OG0001205	181.6167542	306.0428427	199.2429144	405.2822117	1085.174549	1264.317391	552.360348	744.8978598	354.7943482	456.3628847	583.5567433	576.7991551	329.6389131	673.8995739	827.4212453	1017.450276	426.4042843	454.1991267
OG0001207	230.0755037	210.4168226	193.8409383	257.440453	1118.669391	1139.408621	308.3592438	351.6871064	456.0144636	365.2534676	215.9403709	215.65057	328.7983864	325.406606	231.6193113	246.0048976	209.4294672	599.7912857
OG0001209	427.6458397	498.3664342	402.3340792	508.4140089	513.3821149	599.1627306	457.1109364	493.1013108	297.8679734	320.9903064	111.5532038	129.4483439	445.9658522	381.9758869	235.3412013	259.5981031	400.9568381	285.2455853
OG0001226	318.2358896	334.366368	765.5217928	1195.134511	506.3744887	546.1350399	544.2083713	578.5131788	1509.981047	1200.990414	356.2256152	445.4050209	290.339744	287.6918755	1671.800585	1328.910804	407.2178731	468.7041927
OG0001229	305.565496	407.0292887	305.3140449	432.5449119	89.75735663	61.96277803	211.3927685	254.5665608	205.6359201	167.1984374	150.2436701	161.6666645	194.4329888	219.5512641	75.8324202	81.2621745	137.8328287	116.6589612
OG0001233	52.46245979	55.80242401	130.1984297	107.1914755	138.8154819	143.3136313	177.0261801	218.8672628	88.49829909	95.08825528	64.38920571	82.54116598	134.1206519	118.7909859	67.27452952	65.45361581	32.49943121	89.06619486
OG0001236	481.5537191	592.3842931	794.3427978	740.7130993	443.9648914	389.9078508	696.1350443	707.8726703	600.7762178	488.8203823	1189.88624	1090.138282	371.8722337	446.8267573	452.2219231	452.3358412	739.651814	798.340843
OG0001245	285.9640893	326.5608297	29.38841332	45.46115422	1214.275128	1257.896089	43.33462082	45.4453793	72.68335279	46.52316714	352.3907343	382.7133942	1665.810663	933.4400501	114.4237528	135.9411182	29.75851533	245.0030521
OG0001248	52.00010054	56.74716445	252.4675686	286.7202348	83.56760283	195.198462	67.79012178	70.12980016	113.4083259	100.3190624	187.2521326	185.1599129	83.21354313	81.07062544	92.15580428	86.90226222	58.34235241	123.6866095
OG0001249	567.408143	689.3585122	887.9405623	1332.393451	90.28601043	96.69457239	198.8245657	210.6200906	651.1283908	745.3641721	293.4768012	334.6213911	166.5669409	112.2227639	560.145641	528.8652158	468.6966164	421.6559369
OG0001254	100.9022483	133.6952889	614.3340638	1164.321341	2081.634826	2301.61109	2158.514278	2924.919608	2582.262647	2644.160092	924.4428348	1222.008329	1902.025241	2076.496459	1690.578816	1926.853752	2414.046004	1317.644103
OG0001256	1192.183838	1568.90352	1194.895453	1070.326221	538.9613733	822.8516029	271.7491456	325.4305323	1180.958819	1153.021425	791.9434281	910.6818895	889.194748	808.0564459	487.2672778	572.3314516	755.7214123	466.4464682
OG0001257	103.855805	100.8476216	297.4950677	517.9342385	194.2506419	201.9441235	333.6565436	420.8531985	775.8836433	905.1347987	427.7304852	664.5431411	480.8903665	680.4283866	834.4941835	1027.76778	686.6464164	529.4526638
OG0001258	1268.932556	1357.188222	363.0737228	573.5647539	371.2121706	247.2074615	95.29231675	112.9228197	349.7927228	383.9861543	620.6769013	921.092487	66.28972657	88.57716483	261.9657501	322.0317898	585.37349	584.8423682
